Bucket,Family,Score,OriginalPath,CopiedPath,FileName,SizeBytes,LastWriteTime,CollectorTerms,MachineTerms,ReasonTerms,WriteTerms,SensitiveTerms,LikelyTestOrBackup
high_confidence_log_reasoners,cortexos,30,F:\DESKTOP PYTHON 6_17_25\cortexos_kaggle_bfrb_project (2)\Starlink project 1hour build\src\main_pipeline.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\cortexos\8a9c4f4af12c__main_pipeline.py,main_pipeline.py,4470,2025-05-31T08:24:10,event;monitor,memory;psutil;system;thermal,classif;infer;inference;score;summarize,open(,,False
high_confidence_log_reasoners,cortexos,30,F:\DESKTOP PYTHON 6_17_25\cortexos_kaggle_bfrb_project\src\main_pipeline.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\cortexos\76b2095526ca__main_pipeline.py,main_pipeline.py,4470,2025-05-31T08:24:10,event;monitor,memory;psutil;system;thermal,classif;infer;inference;score;summarize,open(,,False
high_confidence_log_reasoners,cortexos,29,F:\DESKTOP PYTHON 6_17_25\Cortex Quantum Dominion Security Doctrine Prototype\perimeter_defense_agent.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\cortexos\911f8b4f5074__perimeter_defense_agent.py,perimeter_defense_agent.py,12519,2025-05-06T20:24:38,event;log;logging;perf,network;process;system,reason;score,.log;json.dump,,False
high_confidence_log_reasoners,cortexos,24,F:\DESKTOP PYTHON 6_17_25\Cortex Quantum Dominion Security Doctrine Prototype\secure_communications_agent.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\cortexos\186177fcadd7__secure_communications_agent.py,secure_communications_agent.py,16073,2025-05-06T20:24:38,event;log;logging;metric;metrics,process,reason,.log;json.dump,,False
high_confidence_log_reasoners,cortexos,17,F:\DESKTOP PYTHON 6_17_25\CHRM-main\Cortex Hardware Resource Manager (CHRM)\services\cpu_service.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\cortexos\79998bcfa61c__cpu_service.py,cpu_service.py,875,2025-06-16T17:03:22,log;metric;metrics,cpu;psutil,pattern,,,False
high_confidence_log_reasoners,cortexos,17,F:\DESKTOP PYTHON 6_17_25\Cortex Quantum Dominion Security Doctrine Prototype\app.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\cortexos\91fea7cbe3d8__app.py,app.py,4050,2025-05-06T20:24:38,activity;log;monitor,process;trigger,pattern,,,False
high_confidence_log_reasoners,cortexos,15,F:\DESKTOP PYTHON 6_17_25\CHRM-main\Cortex Hardware Resource Manager (CHRM)\models\gpu_predictor.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\cortexos\c99181c01b21__gpu_predictor.py,gpu_predictor.py,470,2025-06-16T17:03:22,metric;metrics,gpu,classif;model;predict,,,False
high_confidence_log_reasoners,cortexos,15,F:\DESKTOP PYTHON 6_17_25\CHRM-main\Cortex Hardware Resource Manager (CHRM)\services\predictive_maintenance.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\cortexos\aec9dc5e4d48__predictive_maintenance.py,predictive_maintenance.py,551,2025-06-16T17:03:22,metric;metrics,gpu,classif;model;predict,,,False
high_confidence_log_reasoners,forest_ai,46,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\Production Ready Lexicon Builder\lexicon_engine.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\81ab8d0c8949__lexicon_engine.py,lexicon_engine.py,26670,2025-10-05T17:33:20,event;log;logger;logging;stream,cpu;input;process;subprocess;system,pattern,.csv;.write(;basicconfig;filehandler;json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,46,F:\FOREST AI TRANSFER\forest ai\Production Ready Lexicon Builder\lexicon_engine.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\0f6b06c2fcd5__lexicon_engine.py,lexicon_engine.py,26670,2025-10-05T17:33:20,event;log;logger;logging;stream,cpu;input;process;subprocess;system,pattern,.csv;.write(;basicconfig;filehandler;json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,40,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\bridges\forest_bridge_server.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\465b25984544__forest_bridge_server.py,forest_bridge_server.py,24414,2025-10-07T07:19:58,log;logger;logging;stream,gpu;input;process;socket,analyze;model;pattern,.log;basicconfig;json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,40,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\FOREST_AI_PRODUCTION\bridges\forest_bridge_server.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\3b1e4d2e6920__forest_bridge_server.py,forest_bridge_server.py,24414,2025-10-07T07:19:58,log;logger;logging;stream,gpu;input;process;socket,analyze;model;pattern,.log;basicconfig;json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,40,C:\Users\mydyi\Documents\New folder\FOREST_AI_PRODUCTION\bridges\forest_bridge_server.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\2ad6d7701482__forest_bridge_server.py,forest_bridge_server.py,24414,2025-10-07T07:19:58,log;logger;logging;stream,gpu;input;process;socket,analyze;model;pattern,.log;basicconfig;json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,40,F:\New folder\FOREST_AI_PRODUCTION\bridges\forest_bridge_server.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\2835aff299c7__forest_bridge_server.py,forest_bridge_server.py,24414,2025-10-07T07:19:58,log;logger;logging;stream,gpu;input;process;socket,analyze;model;pattern,.log;basicconfig;json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,40,F:\New folder\FOREST_AI_PRODUCTION\FOREST_AI_PRODUCTION\bridges\forest_bridge_server.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\aa6d0d0f6446__forest_bridge_server.py,forest_bridge_server.py,24414,2025-10-07T07:19:58,log;logger;logging;stream,gpu;input;process;socket,analyze;model;pattern,.log;basicconfig;json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,38,F:\FOREST AI TRANSFER\forest ai\bridges\forest_bridge_server.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\f46f4f40c8a4__forest_bridge_server.py,forest_bridge_server.py,22640,2025-10-06T06:57:33,log;logger;logging;stream,gpu;input;process;socket,model;pattern,.log;basicconfig;json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,31,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\FOREST_AI_PRODUCTION\launch.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\f3d2f03689db__launch.py,launch.py,15524,2025-10-07T08:42:20,log;metric;metrics;monitor;trace,keyboard;process;subprocess;system,model,open(,,False
high_confidence_log_reasoners,forest_ai,31,C:\Users\mydyi\Documents\New folder\FOREST_AI_PRODUCTION\launch.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\687c6259fd1a__launch.py,launch.py,15524,2025-10-07T08:42:20,log;metric;metrics;monitor;trace,keyboard;process;subprocess;system,model,open(,,False
high_confidence_log_reasoners,forest_ai,29,C:\Users\mydyi\Downloads\Thoughts and Concerns on Forest AI Documents\map_616.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\8310264f2012__map_616.py,map_616.py,2436,2025-10-07T19:41:12,log;logger;logging;perf;performance,gpu;system,model,json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,29,F:\New folder\FOREST_AI_PRODUCTION\Thoughts and Concerns on Forest AI Documents (1)\map_616.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\77051eedd9f3__map_616.py,map_616.py,2436,2025-10-11T06:37:32,log;logger;logging;perf;performance,gpu;system,model,json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,26,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\updated ui work ideas\forest_ai_demo.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\bdf22cb17a5d__forest_ai_demo.py,forest_ai_demo.py,3846,2025-10-06T05:47:43,log;metric;metrics;perf;performance,network;process;system,pattern,,,False
high_confidence_log_reasoners,forest_ai,26,C:\Users\mydyi\Documents\New folder\updated ui work ideas\forest_ai_demo.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\98530834302d__forest_ai_demo.py,forest_ai_demo.py,3846,2025-10-06T05:47:43,log;metric;metrics;perf;performance,network;process;system,pattern,,,False
high_confidence_log_reasoners,forest_ai,26,F:\FOREST AI TRANSFER\forest ai\updated ui work ideas\forest_ai_demo.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\ea6ebd143c81__forest_ai_demo.py,forest_ai_demo.py,3846,2025-10-06T05:47:43,log;metric;metrics;perf;performance,network;process;system,pattern,,,False
high_confidence_log_reasoners,forest_ai,24,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\FOREST_AI_PRODUCTION\scripts\system_smoke_test.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\283b8068ddcc__system_smoke_test.py,system_smoke_test.py,5467,2025-10-07T07:19:58,log;stream,process;socket;subprocess;system,reason,json.dump;open(,,False
high_confidence_log_reasoners,forest_ai,24,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\scripts\system_smoke_test.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\b334ec601165__system_smoke_test.py,system_smoke_test.py,5467,2025-10-07T07:19:58,log;stream,process;socket;subprocess;system,reason,json.dump;open(,,False
high_confidence_log_reasoners,forest_ai,24,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\tools\rebuild_lexicon.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\7ea0eca02f73__rebuild_lexicon.py,rebuild_lexicon.py,10330,2025-10-06T07:21:31,log;logger;logging,system,diagnostic,.log;basicconfig;json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,24,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\tools\test_unmapped_workflow.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\bfa97eb1593c__test_unmapped_workflow.py,test_unmapped_workflow.py,8983,2025-10-07T07:26:14,log;logger;logging,system,analyze;decision,basicconfig;json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,24,C:\Users\mydyi\Documents\New folder\FOREST_AI_PRODUCTION\scripts\system_smoke_test.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\7f20f22a0957__system_smoke_test.py,system_smoke_test.py,5467,2025-10-07T07:19:58,log;stream,process;socket;subprocess;system,reason,json.dump;open(,,False
high_confidence_log_reasoners,forest_ai,24,F:\FOREST AI TRANSFER\forest ai\scripts\system_smoke_test.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\6f19f4d2346a__system_smoke_test.py,system_smoke_test.py,5433,2025-10-06T06:57:33,log;stream,process;socket;subprocess;system,reason,json.dump;open(,,False
high_confidence_log_reasoners,forest_ai,24,F:\FOREST AI TRANSFER\forest ai\tools\rebuild_lexicon.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\88344aa324da__rebuild_lexicon.py,rebuild_lexicon.py,10330,2025-10-06T07:21:31,log;logger;logging,system,diagnostic,.log;basicconfig;json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,24,F:\New folder\FOREST_AI_PRODUCTION\FOREST_AI_PRODUCTION\scripts\system_smoke_test.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\36d1aa600429__system_smoke_test.py,system_smoke_test.py,5467,2025-10-07T07:19:58,log;stream,process;socket;subprocess;system,reason,json.dump;open(,,False
high_confidence_log_reasoners,forest_ai,24,F:\New folder\FOREST_AI_PRODUCTION\scripts\system_smoke_test.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\9e543c1d21e5__system_smoke_test.py,system_smoke_test.py,5467,2025-10-07T07:19:58,log;stream,process;socket;subprocess;system,reason,json.dump;open(,,False
high_confidence_log_reasoners,forest_ai,23,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\bridges\forest_bridge.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\f29adb4fb827__forest_bridge.py,forest_bridge.py,32605,2025-10-06T21:02:24,history;log;logger;logging,gpu,diagnostic,json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,23,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\FOREST_AI_PRODUCTION\bridges\forest_bridge.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\e9f7ac5cb743__forest_bridge.py,forest_bridge.py,32605,2025-10-06T21:02:24,history;log;logger;logging,gpu,diagnostic,json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,23,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\scripts\test_cuda_info.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\c197fb4f309c__test_cuda_info.py,test_cuda_info.py,2306,2025-10-06T05:15:13,capture,cpu;gpu;memory;process;subprocess;system,diagnostic,,,False
high_confidence_log_reasoners,forest_ai,23,C:\Users\mydyi\Documents\New folder\FOREST_AI_PRODUCTION\bridges\forest_bridge.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\5af6afba6cf8__forest_bridge.py,forest_bridge.py,32605,2025-10-06T21:02:24,history;log;logger;logging,gpu,diagnostic,json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,23,F:\FOREST AI TRANSFER\forest ai\scripts\test_cuda_info.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\4b6fa1d437d7__test_cuda_info.py,test_cuda_info.py,2306,2025-10-06T05:15:13,capture,cpu;gpu;memory;process;subprocess;system,diagnostic,,,False
high_confidence_log_reasoners,forest_ai,23,F:\New folder\FOREST_AI_PRODUCTION\bridges\forest_bridge.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\40998520e3fd__forest_bridge.py,forest_bridge.py,32605,2025-10-06T21:02:24,history;log;logger;logging,gpu,diagnostic,json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,23,F:\New folder\FOREST_AI_PRODUCTION\FOREST_AI_PRODUCTION\bridges\forest_bridge.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\bc7091eb43bc__forest_bridge.py,forest_bridge.py,32605,2025-10-06T21:02:24,history;log;logger;logging,gpu,diagnostic,json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,22,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\FOREST_AI_PRODUCTION\tools\analyze_unmapped_tokens.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\c2f3949687f7__analyze_unmapped_tokens.py,analyze_unmapped_tokens.py,14395,2025-10-07T07:19:58,log;logger;logging,system,analyze,basicconfig;json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,22,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\tools\analyze_unmapped_tokens.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\f9c989cbc8d6__analyze_unmapped_tokens.py,analyze_unmapped_tokens.py,14395,2025-10-07T07:19:58,log;logger;logging,system,analyze,basicconfig;json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,22,C:\Users\mydyi\Documents\New folder\FOREST_AI_PRODUCTION\tools\analyze_unmapped_tokens.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\6f8cf49537ad__analyze_unmapped_tokens.py,analyze_unmapped_tokens.py,14395,2025-10-07T07:19:58,log;logger;logging,system,analyze,basicconfig;json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,22,F:\New folder\FOREST_AI_PRODUCTION\FOREST_AI_PRODUCTION\tools\analyze_unmapped_tokens.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\792df1abb340__analyze_unmapped_tokens.py,analyze_unmapped_tokens.py,14395,2025-10-07T07:19:58,log;logger;logging,system,analyze,basicconfig;json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,22,F:\New folder\FOREST_AI_PRODUCTION\tools\analyze_unmapped_tokens.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\930940f73217__analyze_unmapped_tokens.py,analyze_unmapped_tokens.py,14395,2025-10-07T07:19:58,log;logger;logging,system,analyze,basicconfig;json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,20,C:\Users\mydyi\Downloads\Thoughts and Concerns on Forest AI Documents\snapshot.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\28681046b7c5__snapshot.py,snapshot.py,2827,2025-10-07T19:41:12,log;logger;logging,system,reason,json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,20,F:\New folder\FOREST_AI_PRODUCTION\Thoughts and Concerns on Forest AI Documents (1)\snapshot.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\5334d47be200__snapshot.py,snapshot.py,2827,2025-10-11T06:37:32,log;logger;logging,system,reason,json.dump;logging.;open(,,False
high_confidence_log_reasoners,forest_ai,19,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\FOREST_AI_PRODUCTION\plugins\advanced_mapping.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\00e39d2a6f07__advanced_mapping.py,advanced_mapping.py,15280,2025-10-07T14:39:01,history;perf,process,analyze,.csv;.write(;json.dump;open(,,False
high_confidence_log_reasoners,forest_ai,19,C:\Users\mydyi\Documents\New folder\FOREST_AI_PRODUCTION\plugins\advanced_mapping.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\3147247715b7__advanced_mapping.py,advanced_mapping.py,15280,2025-10-07T14:39:01,history;perf,process,analyze,.csv;.write(;json.dump;open(,,False
high_confidence_log_reasoners,forest_ai,17,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\updated ui work ideas\forest_ai_multi_mode_generator.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\9bb30b4e55d9__forest_ai_multi_mode_generator.py,forest_ai_multi_mode_generator.py,16121,2025-10-06T05:47:43,,network;process;system,pattern;reason,json.dump;open(,,False
high_confidence_log_reasoners,forest_ai,17,C:\Users\mydyi\Documents\New folder\updated ui work ideas\forest_ai_multi_mode_generator.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\c21a60aa6274__forest_ai_multi_mode_generator.py,forest_ai_multi_mode_generator.py,16121,2025-10-06T05:47:43,,network;process;system,pattern;reason,json.dump;open(,,False
high_confidence_log_reasoners,forest_ai,17,F:\FOREST AI TRANSFER\forest ai\updated ui work ideas\forest_ai_multi_mode_generator.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\dec58ed4a43d__forest_ai_multi_mode_generator.py,forest_ai_multi_mode_generator.py,16121,2025-10-06T05:47:43,,network;process;system,pattern;reason,json.dump;open(,,False
high_confidence_log_reasoners,forest_ai,16,C:\Users\mydyi\Downloads\Thoughts and Concerns on Forest AI Documents\core\system.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\a548a832321f__system.py,system.py,899,2025-10-07T19:41:12,log;logger;logging,system,diagnostic,logging.,,False
high_confidence_log_reasoners,forest_ai,16,F:\New folder\FOREST_AI_PRODUCTION\Thoughts and Concerns on Forest AI Documents (1)\system.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\809f7cb5ba05__system.py,system.py,899,2025-10-11T06:37:32,log;logger;logging,system,diagnostic,logging.,,False
high_confidence_log_reasoners,forest_ai,10,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\FOREST_AI_PRODUCTION\bridges\forest_plugins.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\7ac490817fe2__forest_plugins.py,forest_plugins.py,10147,2025-10-07T08:42:20,trace,system,analyze;score,,,False
high_confidence_log_reasoners,forest_ai,10,C:\Users\mydyi\Documents\New folder\FOREST_AI_PRODUCTION\bridges\forest_plugins.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\forest_ai\5223eaa3405f__forest_plugins.py,forest_plugins.py,10147,2025-10-07T08:42:20,trace,system,analyze;score,,,False
high_confidence_log_reasoners,misc,69,E:\SecureCore-Agent-Library-main\SecureCore-Agent-Library-main\phase_b_categorizer.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\52a7bdc62e7f__phase_b_categorizer.py,phase_b_categorizer.py,17787,2026-04-09T18:42:30,audit;capture;event;history;journal;log;metric;monitor;observe;perf;sensor;session;trace;watch,input;process;trigger,classif;infer;model;pattern;predict;reason;reasoning,.csv;open(,,False
high_confidence_log_reasoners,misc,69,F:\contract_extraction\phase_b_categorizer.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\342693833dd4__phase_b_categorizer.py,phase_b_categorizer.py,17787,2026-04-02T07:32:57,audit;capture;event;history;journal;log;metric;monitor;observe;perf;sensor;session;trace;watch,input;process;trigger,classif;infer;model;pattern;predict;reason;reasoning,.csv;open(,,False
high_confidence_log_reasoners,misc,67,F:\New folder\multi_logger_coordinator.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\891bb07bf649__multi_logger_coordinator.py,multi_logger_coordinator.py,14198,2026-02-06T06:57:12,event;log;logger;logging;perf;performance,ads_detector;camera;camera_movement;keyboard;memory;movement;process;system;trigger,analyze;correlat;decision;detector,.jsonl;.log;.write(;basicconfig;json.dump;logging.;open(,,False
high_confidence_log_reasoners,misc,65,F:\New folder\performance_logger_v3.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\3fd4eba4c24c__performance_logger_v3.py,performance_logger_v3.py,28523,2026-02-06T06:57:12,event;log;logger;logging;metric;metrics;observe;perf;performance;sensor,camera;input;keyboard;movement;process;system;trigger,correlat,.csv;.log;basicconfig;csv.writer;logging.;open(,,False
high_confidence_log_reasoners,misc,63,F:\New folder\engagement_builder.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\69fa7d580c57__engagement_builder.py,engagement_builder.py,17764,2026-02-06T06:57:12,event;log;logger;logging;metric;metrics;perf;performance,camera;camera_movement;input;keyboard;movement;system;trigger,correlat;decision;detector,.jsonl;.write(;basicconfig;json.dump;logging.;open(,,False
high_confidence_log_reasoners,misc,61,F:\New folder\performance_logger_monolith.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\49691a6f0864__performance_logger_monolith.py,performance_logger_monolith.py,22273,2026-02-06T06:57:12,capture;event;log;logger;logging;metric;metrics;perf;performance,camera;keyboard;movement;process;system;trigger,analyze;decision,.csv;.log;basicconfig;csv.writer;logging.;open(,,False
high_confidence_log_reasoners,misc,61,F:\New folder\player_performance_integration.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\1c8209f5333d__player_performance_integration.py,player_performance_integration.py,15217,2026-02-06T06:57:12,capture;event;log;logger;logging;metric;metrics;perf;performance,camera;camera_movement;keyboard;movement;process;system,analyze;correlat,.jsonl;.log;basicconfig;json.dump;logging.;open(,,False
